,Unnamed: 0,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageArea,MiscVal,MoSold,YrSold,bathrm_cnt,patioSF,Prop_Addr,Full_Adr,gcode,lat,long,dist,zip,tract,income,FinBsmtSF,TotalSF
60,60,533213010,1726,222000,120,FV,,3830,Pave,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,1726.0,1726.0,1726,0,2,Gd,6,1,561.0,0,1,2009,2.5,254,2805 BRISTOL DR,"2805 BRISTOL DR, Ames, IA","2805, Bristol Drive, Somerset, Ames, Story County, Iowa, 50010, United States",42.04742736392327,-93.6475996487335,2.307290302569875,50010.0,19169000100.0,82985.0,0.0,3452.0
61,61,528118030,2748,390000,60,RL,108.0,13418,Pave,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,430.0,1850.0,1850,898,4,Ex,9,1,850.0,0,10,2008,3.5,394,3317 PRESTON CIR,"3317 PRESTON CIR, Ames, IA","3317, Preston Circle, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.06042781632653,-93.6575430612245,3.860847512578129,50010.0,19169000100.0,82985.0,1420.0,4598.0
62,62,907200340,894,128200,20,RL,75.0,10650,Pave,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,0.0,894.0,894,0,3,TA,5,0,308.0,0,2,2010,2.0,365,5203 SCHUBERT ST,"5203 SCHUBERT ST, Ames, IA","5203, Schubert Street, Bentwood, Ames, Story County, Iowa, 50014, United States",42.021390115667074,-93.68792039017748,3.4730973317464064,50014.0,19169001301.0,33311.0,894.0,1788.0
63,63,528164060,2470,615000,20,RL,106.0,12720,Pave,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,278.0,2535.0,2470,0,1,Ex,7,2,789.0,0,2,2008,3.5,435,3320 FOXLEY DR,"3320 FOXLEY DR, Ames, IA","3320, Foxley Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.05847504704884,-93.65680995634683,3.635494078459205,50010.0,19169000100.0,82985.0,2257.0,5005.0
64,64,907202010,1174,158000,20,RL,,12250,Pave,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,83.0,864.0,1174,0,3,TA,5,0,528.0,0,5,2008,2.0,491,410 THACKERAY AVE,"410 THACKERAY AVE, Ames, IA","410, Thackeray Avenue, Hillside, Ames, Story County, Iowa, 50014, United States",42.01967954096487,-93.68657648378274,3.4023339518941897,50014.0,19169001301.0,33311.0,781.0,2038.0
65,65,909250060,2447,169000,50,RL,50.0,9638,Pave,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,804.0,804.0,1699,748,4,Gd,10,1,336.0,0,3,2010,2.0,430,2320 KNAPP ST,"2320 KNAPP ST, Ames, IA","2320, Knapp Street, Union Drive, Ames, Story County, Iowa, 50014, United States",42.019084346938776,-93.64689269387756,0.8477090714863801,50014.0,19169001100.0,20878.0,0.0,3251.0
66,66,528315060,2199,284500,75,RL,84.0,9660,Pave,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,1173.0,1173.0,1182,1017,3,Gd,9,1,516.0,0,9,2008,2.5,131,3142 BAYBERRY RD,"3142 BAYBERRY RD, Ames, IA","3142, Bayberry Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States",42.05402771225761,-93.65498388281247,3.1194036207747478,50014.0,19169000100.0,82985.0,0.0,3372.0
67,67,528231020,1374,184500,80,RL,67.0,13300,Pave,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,58.0,384.0,744,630,3,Gd,7,1,400.0,0,6,2010,3.5,100,3917 WELBECK DR,"3917 WELBECK DR, Ames, IA","3917, Welbeck Drive, Bloomington Heights West, Ames, Story County, Iowa, 50010, United States",42.06011711190303,-93.64407676418914,3.722365619757575,50010.0,19169000100.0,82985.0,326.0,1758.0
68,68,528456230,1335,210400,20,FV,75.0,9000,Pave,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,1335.0,1335.0,1335,0,3,Gd,6,0,575.0,0,6,2007,2.0,210,2841 ASPEN RD,"2841 ASPEN RD, Ames, IA","2841, Aspen Road, Somerset, Ames, Story County, Iowa, 50010, United States",42.05118981781087,-93.64722440955204,2.7246556100420904,50010.0,19169000100.0,82985.0,0.0,2670.0
69,69,907180120,1588,214000,20,RL,78.0,10264,Pave,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,426.0,1588.0,1588,0,3,Gd,6,0,472.0,0,8,2006,2.0,187,5325 CERVANTES DR,"5325 CERVANTES DR, Ames, IA","5325, Cervantes Drive, Bentwood, Ames, Story County, Iowa, 50014, United States",42.01719823923354,-93.69242076727114,3.93893234440618,50014.0,19169001301.0,33311.0,1162.0,3176.0
70,70,911370410,1652,392500,120,RM,64.0,5587,Pave,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,120.0,1600.0,1652,0,2,Gd,5,1,482.0,0,11,2008,3.5,368,433 ASPEN RIDGE RD,"433 ASPEN RIDGE RD, Ames, IA","433, Aspen Ridge Road, Aspen Ridge, Ames, Story County, Iowa, 50010, United States",42.00941067078177,-93.6155758230605,3.198228247047381,50010.0,19169001000.0,26009.0,1480.0,3252.0
71,71,527108090,2021,274725,60,RL,168.0,23257,Pave,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,868.0,868.0,887,1134,3,Gd,9,1,422.0,0,9,2006,2.5,100,4316 HARRISON CIR,"4316 HARRISON CIR, Ames, IA","4316, Harrison Circle, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.06318167099153,-93.63640760866966,4.14259752820763,50010.0,19169000100.0,82985.0,0.0,2889.0
72,72,528222050,1412,156932,60,RL,73.0,8499,Pave,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,616.0,616.0,616,796,3,Gd,6,1,432.0,0,3,2007,2.5,36,4210 WELBECK DR,"4210 WELBECK DR, Ames, IA","4210, Welbeck Drive, Bloomington Heights West, Ames, Story County, Iowa, 50010, United States",42.0622131258519,-93.64426567751812,3.954428267903775,50010.0,19169000100.0,82985.0,0.0,2028.0
73,73,902328100,1690,144000,75,RM,65.0,8850,Pave,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,815.0,815.0,815,875,3,TA,7,1,225.0,0,7,2006,1.0,330,704 BURNETT AVE,"704 BURNETT AVE, Ames, IA","704, Burnett Avenue, Downtown, Ames, Story County, Iowa, 50010, United States",42.02806730612245,-93.61530573469388,2.5818872962969674,50010.0,19169000900.0,37028.0,0.0,2505.0
74,74,527451410,1092,88000,160,RM,21.0,1680,Pave,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,525.0,525.0,525,567,3,TA,6,0,264.0,0,3,2010,1.5,0,1314 BARKLEY CT,"1314 BARKLEY CT, Ames, IA","1314, Barkley Court, Briardale Square, Ames, Story County, Iowa, 50010, United States",42.05168394906352,-93.62743413389023,3.1942575317739927,50010.0,19169000300.0,60500.0,0.0,1617.0
75,75,914476130,1210,148000,80,RL,140.0,11080,Pave,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,552.0,1128.0,1210,0,3,TA,6,0,528.0,0,5,2006,3.0,0,3007 DIAMOND ST,"3007 DIAMOND ST, Ames, IA","3007, Diamond Street, Ames, Story County, Iowa, 50010, United States",41.9957645,-93.601227,5.083277346577352,50010.0,19169001302.0,59234.0,576.0,2338.0
76,76,535453020,1256,159000,20,RL,80.0,8000,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,292.0,1256.0,1256,0,3,Gd,6,0,311.0,0,5,2008,2.5,240,1523 GLENDALE AVE,"1523 GLENDALE AVE, Ames, IA","1523, Glendale Avenue, Crestwood, Ames, Story County, Iowa, 50010, United States",42.03713342424243,-93.60600708080808,3.541028542751922,50010.0,19169000200.0,52375.0,964.0,2512.0
77,77,535379100,1130,120000,30,RL,60.0,10800,Pave,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,299.0,1120.0,1130,0,2,TA,5,1,720.0,0,6,2006,2.0,229,1408 KELLOGG AVE,"1408 KELLOGG AVE, Ames, IA","1408, Kellogg Avenue, Ames, Story County, Iowa, 50010, United States",42.035903530612245,-93.61386526530612,2.884054642203244,50010.0,19169000200.0,52375.0,821.0,2250.0
78,78,905108190,858,134900,85,RL,,7252,Pave,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,173.0,858.0,858,0,2,TA,5,0,576.0,0,4,2009,2.0,120,934 MESA VERDE PL,"934 MESA VERDE PL, Ames, IA","934, Mesa Verde Place, Ames, Story County, Iowa, 50014, United States",42.03087976925107,-93.67154223074894,2.1206408133190764,50014.0,19169000600.0,60833.0,685.0,1716.0
79,79,905201110,1188,185000,20,RL,88.0,14175,Pave,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,212.0,988.0,1188,0,1,TA,4,1,621.0,0,6,2008,2.0,422,1124 SCHOLL RD,"1124 SCHOLL RD, Ames, IA","1124, Scholl Road, Ames, Story County, Iowa, 50014, United States",42.032558897959184,-93.6653221632653,1.6861402145209194,50014.0,19169000600.0,60833.0,776.0,2176.0
80,80,903227090,1412,132500,50,RM,50.0,6000,Pave,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,780.0,780.0,825,587,4,TA,6,1,280.0,0,5,2009,1.0,45,1206 MARSTON AVE,"1206 MARSTON AVE, Ames, IA","1206, Marston Avenue, Ames, Story County, Iowa, 50010, United States",42.03345546938776,-93.62348414285714,2.044664970225659,50010.0,19169000900.0,37028.0,0.0,2192.0
81,81,905107300,1040,160500,80,RL,,7176,Pave,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,166.0,960.0,1040,0,3,TA,6,1,616.0,0,7,2006,2.0,311,3902 ARKANSAS DR,"3902 ARKANSAS DR, Ames, IA","3902, Arkansas Drive, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03134108089813,-93.6728131863958,2.234500853728004,50014.0,19169000600.0,60833.0,794.0,2000.0
82,82,903401070,1376,165000,50,RL,60.0,8850,Pave,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,768.0,768.0,752,624,3,Gd,7,0,576.0,0,2,2007,1.0,198,611 RIDGEWOOD AVE,"611 RIDGEWOOD AVE, Ames, IA","611, Ridgewood Avenue, Chautauqua Park, Ames, Story County, Iowa, 50010, United States",42.02701343509556,-93.62547046323006,1.73791475202714,50010.0,19169000900.0,37028.0,0.0,2144.0
83,83,903230100,1301,100000,30,RM,60.0,6911,Pave,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,740.0,1145.0,1301,0,2,Fa,5,0,440.0,0,10,2009,1.0,0,1015 CURTISS AVE,"1015 CURTISS AVE, Ames, IA","1015, Curtiss Avenue, Ames, Story County, Iowa, 50010, United States",42.03150042455403,-93.62472727699644,1.876478213118294,50010.0,19169000900.0,37028.0,405.0,2446.0
84,84,527105010,1629,189900,60,RL,74.0,13830,Pave,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,137.0,928.0,928,701,3,TA,6,1,482.0,0,3,2010,2.5,246,4025 BERKSHIRE AVE,"4025 BERKSHIRE AVE, Ames, IA","4025, Berkshire Avenue, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.060506142537406,-93.6389760808079,3.811266736113169,50010.0,19169000100.0,82985.0,791.0,2557.0
85,85,528480020,1761,227875,60,FV,84.0,10207,Pave,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,874.0,874.0,874,887,3,Gd,7,0,578.0,0,8,2007,3.0,249,2616 KINGSTON DR,"2616 KINGSTON DR, Ames, IA","2616, Kingston Drive, Somerset, Ames, Story County, Iowa, 50010, United States",42.052132986853664,-93.64365631551216,2.8386437360658374,50010.0,19169000100.0,82985.0,0.0,2635.0
86,86,527402130,936,111900,20,RL,68.0,10295,Pave,NAmes,Norm,Norm,1Fam,1Story,4,6,1969,1969,684.0,936.0,936,0,2,TA,4,0,288.0,0,9,2008,1.0,16,1217 JEFFERSON ST,"1217 JEFFERSON ST, Ames, IA","1217, Jefferson Street, Glenview Heights, Ames, Story County, Iowa, 50010, United States",42.05536916392078,-93.6266190612291,3.586921183077432,50010.0,19169000300.0,60500.0,252.0,1872.0
87,87,909251080,1316,145000,70,RL,66.0,8969,Pave,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,265.0,644.0,672,644,2,TA,6,1,369.0,0,7,2008,2.0,192,507 LYNN AVE,"507 LYNN AVE, Ames, IA","507, Lynn Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",42.01780281632653,-93.64647512244898,0.9896343912063662,50014.0,19169001100.0,20878.0,379.0,1960.0
88,88,908201120,1440,118000,90,RL,92.0,12108,Pave,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,1307.0,1440.0,1440,0,4,Fa,8,0,0.0,0,9,2008,2.0,0,3411 TRIPP ST 3413,"3411 TRIPP ST 3413, Ames, IA","3411, Tripp Street, South Forks, Ames, Story County, Iowa, 50014, United States",42.0203107,-93.665322,1.7099320566355372,50014.0,19169001301.0,33311.0,133.0,2880.0
89,89,533221080,1524,166000,160,FV,,2998,Pave,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,403.0,756.0,768,756,2,Gd,4,0,440.0,0,6,2006,2.5,32,2713 HAMPTON ST,"2713 HAMPTON ST, Ames, IA","2713, Hampton Street, Somerset, Ames, Story County, Iowa, 50010, United States",42.04617461230033,-93.64672417527576,2.1662370444634904,50010.0,19169000100.0,82985.0,353.0,2280.0
90,90,535178100,1370,148000,80,RL,125.0,10000,Pave,NAmes,Norm,Norm,1Fam,SLvl,5,6,1956,1956,99.0,1058.0,1370,0,3,TA,6,1,300.0,0,2,2006,2.0,311,2004 BURNETT AVE,"2004 BURNETT AVE, Ames, IA","2004, Burnett Avenue, Ames, Story County, Iowa, 50010, United States",42.04222355411135,-93.61584551930623,3.0651433018439964,50010.0,19169000200.0,52375.0,959.0,2428.0
91,91,535457050,925,99000,20,RL,70.0,7000,Pave,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,0.0,0.0,925,0,3,TA,7,0,300.0,0,7,2007,1.0,0,1302 MAXWELL AVE,"1302 MAXWELL AVE, Ames, IA","1302, Maxwell Avenue, Crestwood, Ames, Story County, Iowa, 50010, United States",42.03468289795919,-93.60670769387757,3.4054380676607523,50010.0,19169000200.0,52375.0,0.0,925.0
92,92,923226270,630,86000,180,RM,21.0,1526,Pave,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,115.0,630.0,630,0,1,Gd,3,0,286.0,0,5,2009,2.0,0,615 MEADOW PL,"615 MEADOW PL, Ames, IA","615, Meadow Place, Ames, Story County, Iowa, 50010, United States",41.992332618748165,-93.60312324722656,5.240701554426334,50010.0,19169001302.0,59234.0,515.0,1260.0
93,93,535105090,1431,165000,80,RL,101.0,9150,Pave,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,728.0,1099.0,1431,0,3,TA,6,1,296.0,0,12,2008,1.5,174,2527 KELLOGG AVE,"2527 KELLOGG AVE, Ames, IA","2527, Kellogg Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.046992315952615,-93.61572734636202,3.399600111657352,50010.0,19169000200.0,52375.0,371.0,2530.0
94,94,533253070,1226,211500,120,RL,61.0,3782,Pave,Greens,Norm,Norm,TwnhsE,1Story,8,5,1981,1981,266.0,1226.0,1226,0,1,Gd,4,2,484.0,0,9,2009,2.0,211,2024 PINEHURST DR,"2024 PINEHURST DR, Ames, IA","2024, Pinehurst Drive, Schilletter-University Village, Ames, Story County, Iowa, 50010, United States",42.04299352441229,-93.64930425966442,1.8270735655607384,50010.0,19169000100.0,82985.0,960.0,2452.0
95,95,907280170,1417,210000,20,RL,70.0,8750,Pave,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,306.0,1417.0,1417,0,3,Gd,7,1,511.0,0,8,2009,3.0,177,4619 CLEMENS BLVD,"4619 CLEMENS BLVD, Ames, IA","4619, Clemens Boulevard, Hillside, Ames, Story County, Iowa, 50014, United States",42.018014,-93.6813538557042,3.037737257974664,50014.0,19169001301.0,33311.0,1111.0,2834.0
96,96,914476450,1689,228500,20,RL,74.0,9990,Pave,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,297.0,1680.0,1689,0,3,TA,6,1,432.0,0,7,2008,3.0,548,703 ONYX ST,"703 ONYX ST, Ames, IA","703, Onyx Street, Ames, Story County, Iowa, 50010, United States",41.99607,-93.603507,4.922640410334958,50010.0,19169001302.0,59234.0,1383.0,3369.0
97,97,535327200,928,132000,20,RL,70.0,13300,Pave,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,551.0,928.0,928,0,2,TA,4,0,252.0,0,6,2007,1.0,417,1624 DOUGLAS AVE,"1624 DOUGLAS AVE, Ames, IA","1624, Douglas Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.038608571428576,-93.61221769387755,3.126747667908256,50010.0,19169000200.0,52375.0,377.0,1856.0
98,98,528441090,2490,468000,20,RL,85.0,11128,Pave,Somerst,PosN,PosN,1Fam,1Story,9,5,2005,2006,300.0,2458.0,2490,0,2,Ex,9,2,795.0,0,10,2009,3.0,296,2426 YORKSHIRE CIR,"2426 YORKSHIRE CIR, Ames, IA","2426, Yorkshire Circle, Taylor Glen, Ames, Story County, Iowa, 50010, United States",42.05309237188999,-93.6417069755569,2.9622001857385416,50010.0,19169000100.0,82985.0,2158.0,4948.0
99,99,906426195,1953,240000,60,RL,,53107,Pave,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,595.0,1580.0,1079,874,3,Gd,9,2,501.0,0,6,2007,3.5,447,601 CHELSEA CT,"601 CHELSEA CT, Ames, IA","601, Chelsea Court, Ames, Story County, Iowa, 50014, United States",42.02775,-93.679215,2.705582441883516,50014.0,19169000600.0,60833.0,985.0,3533.0
100,100,534275170,958,151500,20,RL,,12772,Pave,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,460.0,958.0,958,0,2,TA,5,0,301.0,15500,4,2007,1.0,0,2009 ROOSEVELT CIR,"2009 ROOSEVELT CIR, Ames, IA","2009, Roosevelt Circle, Melrose Park, Ames, Story County, Iowa, 50010, United States",42.04216255555556,-93.62367055555556,2.552500838564342,50010.0,19169000400.0,61991.0,498.0,1916.0
101,101,923226180,630,73000,180,RM,21.0,1470,Pave,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,108.0,630.0,630,0,1,TA,3,0,0.0,0,4,2006,2.0,0,633 MEADOW PL,"633 MEADOW PL, Ames, IA","633, Meadow Place, Ames, Story County, Iowa, 50010, United States",41.99253552569278,-93.60262134872586,5.252809266801993,50010.0,19169001302.0,59234.0,522.0,1260.0
102,102,923226320,630,75500,180,RM,21.0,1491,Pave,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,0.0,630.0,630,0,1,TA,3,0,0.0,0,5,2010,2.0,120,605 MEADOW PL,"605 MEADOW PL, Ames, IA","605, Meadow Place, Ames, Story County, Iowa, 50010, United States",41.992212332620966,-93.60339916510804,5.234927207653585,50010.0,19169001302.0,59234.0,630.0,1260.0
103,103,528118050,2290,500067,20,RL,59.0,17169,Pave,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,636.0,2320.0,2290,0,2,Ex,7,1,1174.0,0,8,2007,4.5,222,3305 PRESTON CIR,"3305 PRESTON CIR, Ames, IA","3305, Preston Circle, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.06042720408163,-93.65744926530613,3.8589580892643967,50010.0,19169000100.0,82985.0,1684.0,4610.0
104,104,904300150,1224,107500,50,RL,72.0,10632,Pave,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,1917,1950,689.0,689.0,725,499,3,Po,6,0,180.0,0,1,2010,1.5,248,3021 OAKLAND ST,"3021 OAKLAND ST, Ames, IA","3021, Oakland Street, Union Drive, Ames, Story County, Iowa, 50014, United States",42.02828955914435,-93.65878627384562,1.0304249942256751,50014.0,19169000700.0,21333.0,0.0,1913.0
105,105,533236050,1739,172500,160,FV,24.0,2645,Pave,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,321.0,970.0,983,756,3,Gd,7,0,480.0,0,8,2009,3.5,115,2510 BRISTOL DR,"2510 BRISTOL DR, Ames, IA","2510, Bristol Drive, Somerset, Ames, Story County, Iowa, 50010, United States",42.047128208125024,-93.6423082138302,2.2984624399815594,50010.0,19169000100.0,82985.0,649.0,2709.0
106,106,527354160,2044,185000,60,RL,80.0,10400,Pave,NWAmes,Norm,Norm,1Fam,2Story,7,6,1980,1988,738.0,738.0,1277,767,3,TA,7,1,489.0,0,3,2008,2.5,101,2009 STEVENSON DR,"2009 STEVENSON DR, Ames, IA","2009, Stevenson Drive, Parkview Heights;, Ames, Story County, Iowa, 50010, United States",42.0525554028463,-93.6355961810786,3.013652334890734,50010.0,19169000300.0,60500.0,0.0,2782.0
107,107,528435040,1726,311872,20,RL,79.0,9416,Pave,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,600.0,1726.0,1726,0,3,Ex,8,1,786.0,0,9,2007,3.0,575,2604 DALTON ST,"2604 DALTON ST, Ames, IA","2604, Dalton Street, Taylor Glen, Ames, Story County, Iowa, 50010, United States",42.054149095181536,-93.64371993188,3.061783214659457,50010.0,19169000100.0,82985.0,1126.0,3452.0
108,108,534129230,1790,165150,60,RL,80.0,10400,Pave,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,485.0,732.0,1012,778,4,TA,8,1,484.0,0,11,2006,3.0,295,2705 HOOVER AVE,"2705 HOOVER AVE, Ames, IA","2705, Hoover Avenue, Ames, Story County, Iowa, 50010, United States",42.04817947474747,-93.630294,2.738696122358983,50010.0,19169000300.0,60500.0,247.0,2522.0
109,109,535325350,1056,125000,20,RL,80.0,13600,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,0.0,1056.0,1056,0,3,TA,6,0,300.0,650,11,2006,2.5,0,225 16TH ST,"225 16TH ST, Ames, IA","225, 16th Street, Ames, Story County, Iowa, 50010, United States",42.038378,-93.61280176470588,3.072178339400381,50010.0,19169000200.0,52375.0,1056.0,2112.0
110,110,902408080,2554,159500,70,RM,60.0,10800,Pave,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,718.0,718.0,1576,978,3,TA,8,0,704.0,0,7,2007,1.5,191,508 CARROLL AVE,"508 CARROLL AVE, Ames, IA","508, Carroll Avenue, Ames, Story County, Iowa, 50010, United States",42.02619203943843,-93.60864389206752,3.1283905592581447,50010.0,19169000900.0,37028.0,0.0,3272.0
111,111,916455050,1312,180500,20,RL,,6718,Pave,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,1017.0,1267.0,1312,0,2,Gd,5,0,471.0,0,1,2007,2.0,284,2829 WHITE OAK DR,"2829 WHITE OAK DR, Ames, IA","2829, White Oak Drive, Suncrest, Ames, Story County, Iowa, 50014, United States",41.99703640663635,-93.64683644623204,3.2995937019247203,50014.0,19169001302.0,59234.0,250.0,2579.0
112,112,909276200,1308,160000,50,RL,130.0,9600,Pave,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,300.0,728.0,976,332,2,TA,7,2,256.0,0,6,2009,2.5,70,418 PEARSON AVE,"418 PEARSON AVE, Ames, IA","418, Pearson Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",42.01867749991436,-93.64234020531468,0.9562532534338344,50014.0,19169001100.0,20878.0,428.0,2036.0
113,113,534277060,907,109008,20,RL,77.0,8593,Pave,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,619.0,907.0,907,0,3,TA,5,0,352.0,0,7,2008,1.0,0,2125 FURMAN DR,"2125 FURMAN DR, Ames, IA","Furman Drive, Melrose Park, Ames, Story County, Iowa, 50010, United States",42.044865,-93.621618,2.882327774728559,50010.0,19169000400.0,61991.0,288.0,1814.0
114,114,905107280,1034,153000,85,RL,,7703,Pave,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,1978,1978,0.0,450.0,1034,0,3,TA,6,1,504.0,0,5,2008,1.5,311,3914 ARKANSAS DR,"3914 ARKANSAS DR, Ames, IA","3914, Arkansas Drive, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03134156628693,-93.67289230477073,2.240873885157679,50014.0,19169000600.0,60833.0,450.0,1484.0
115,115,923204050,1040,132250,20,RL,94.0,25286,Pave,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,431.0,1064.0,1040,0,3,TA,5,0,648.0,0,1,2007,2.0,0,3309 SOUTHDALE DR,"3309 SOUTHDALE DR, Ames, IA","3309, Southdale Drive, Ames, Story County, Iowa, 50010, United States",41.99298646711832,-93.60554289011394,5.051757871441078,50010.0,19169001302.0,59234.0,633.0,2104.0
116,116,531376050,1585,184900,60,RL,74.0,7632,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,784.0,784.0,831,754,3,Gd,7,0,449.0,0,3,2006,2.5,177,1508 CALIFORNIA AVE,"1508 CALIFORNIA AVE, Ames, IA","1508, California Avenue, Brookview Place, Ames, Story County, Iowa, 50014, United States",42.03758888668608,-93.69114010099126,3.8818640632660095,50014.0,19169000600.0,60833.0,0.0,2369.0
117,117,903454010,1355,127000,70,RM,60.0,6882,Pave,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,684.0,684.0,773,582,3,Gd,7,0,0.0,0,3,2007,1.5,251,1218 N 3RD ST,"1218 N 3RD ST, Ames, IA","1218, North 3rd Street, Iowa State Center, Ames, Story County, Iowa, 50010, United States",42.02510548979591,-93.62720573469387,1.6040473905801491,50010.0,,,0.0,2039.0
118,118,906412010,2276,475000,20,RL,91.0,11778,Pave,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,186.0,2271.0,2276,0,3,Ex,7,2,1348.0,0,6,2008,3.0,325,532 WESTFIELD RD,"532 WESTFIELD RD, Ames, IA","532, Westfield Road, Sunset Ridge, Ames, Story County, Iowa, 50014, United States",42.02745662663366,-93.68705983880326,3.3523006945427647,50014.0,19169000600.0,60833.0,2085.0,4547.0
119,119,535301060,1154,142000,20,RL,60.0,11556,Pave,NAmes,Norm,Norm,1Fam,1Story,5,9,1953,2006,456.0,864.0,1154,0,3,Ex,6,0,336.0,0,7,2007,1.5,63,1907 CLARK AVE,"1907 CLARK AVE, Ames, IA","1907, Clark Avenue, Ames, Story County, Iowa, 50010, United States",42.041233315036166,-93.61727799531305,2.905433713789121,50010.0,19169000200.0,52375.0,408.0,2018.0
120,120,534453080,808,112000,20,RL,50.0,5175,Pave,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,254.0,808.0,808,0,2,TA,5,0,308.0,0,7,2007,1.0,143,1430 RIDGEWOOD AVE,"1430 RIDGEWOOD AVE, Ames, IA","1430, Ridgewood Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States",42.03602586446804,-93.62847008877344,1.8152066512977112,50010.0,19169000400.0,61991.0,554.0,1616.0
